"","id","folds","span","const","id.1","folds.1","span.1","const.1","id.2","folds.2","span.2","const.2","id.3","folds.3","span.3","const.3","id.4","folds.4","span.4","const.4","id.5","folds.5","span.5","const.5","id.6","folds.6","span.6","const.6","REALID"
"1125",25,"folds.27",0.3,"NO3",25,"folds.27",0.65,"TN",25,"folds.27",0.85,"SRP",25,"folds.27",0.6,"TP",25,"folds.27",0.25,"TSS",25,"folds.27",0.7,"Cl",25,"folds.27",0.4,"SO4",1125
"1126",26,"folds.27",0.45,"NO3",26,"folds.27",0.55,"TN",26,"folds.27",0.75,"SRP",26,"folds.27",0.65,"TP",26,"folds.27",0.35,"TSS",26,"folds.27",0.75,"Cl",26,"folds.27",0.65,"SO4",1126
"1127",27,"folds.27",0.45,"NO3",27,"folds.27",0.6,"TN",27,"folds.27",0.9,"SRP",27,"folds.27",0.6,"TP",27,"folds.27",0.3,"TSS",27,"folds.27",0.5,"Cl",27,"folds.27",0.65,"SO4",1127
"1128",28,"folds.27",0.45,"NO3",28,"folds.27",0.7,"TN",28,"folds.27",0.75,"SRP",28,"folds.27",0.65,"TP",28,"folds.27",0.25,"TSS",28,"folds.27",0.8,"Cl",28,"folds.27",0.7,"SO4",1128
"1129",29,"folds.27",0.5,"NO3",29,"folds.27",0.7,"TN",29,"folds.27",0.8,"SRP",29,"folds.27",0.7,"TP",29,"folds.27",0.25,"TSS",29,"folds.27",0.75,"Cl",29,"folds.27",0.65,"SO4",1129
"1130",30,"folds.27",0.5,"NO3",30,"folds.27",0.75,"TN",30,"folds.27",0.9,"SRP",30,"folds.27",0.3,"TP",30,"folds.27",0.25,"TSS",30,"folds.27",0.6,"Cl",30,"folds.27",0.65,"SO4",1130
"1131",31,"folds.27",0.4,"NO3",31,"folds.27",0.7,"TN",31,"folds.27",0.85,"SRP",31,"folds.27",0.6,"TP",31,"folds.27",0.3,"TSS",31,"folds.27",0.55,"Cl",31,"folds.27",0.6,"SO4",1131
"1132",32,"folds.27",0.4,"NO3",32,"folds.27",0.55,"TN",32,"folds.27",0.8,"SRP",32,"folds.27",0.6,"TP",32,"folds.27",0.2,"TSS",32,"folds.27",0.8,"Cl",32,"folds.27",0.5,"SO4",1132
"1133",33,"folds.27",0.55,"NO3",33,"folds.27",0.5,"TN",33,"folds.27",0.8,"SRP",33,"folds.27",0.6,"TP",33,"folds.27",0.25,"TSS",33,"folds.27",0.75,"Cl",33,"folds.27",0.6,"SO4",1133
"1134",34,"folds.27",0.5,"NO3",34,"folds.27",0.65,"TN",34,"folds.27",0.8,"SRP",34,"folds.27",0.5,"TP",34,"folds.27",0.35,"TSS",34,"folds.27",0.6,"Cl",34,"folds.27",0.7,"SO4",1134
"1135",35,"folds.27",0.5,"NO3",35,"folds.27",0.6,"TN",35,"folds.27",0.9,"SRP",35,"folds.27",0.6,"TP",35,"folds.27",0.25,"TSS",35,"folds.27",0.8,"Cl",35,"folds.27",0.55,"SO4",1135
"1136",36,"folds.27",0.45,"NO3",36,"folds.27",0.65,"TN",36,"folds.27",0.75,"SRP",36,"folds.27",0.55,"TP",36,"folds.27",0.5,"TSS",36,"folds.27",0.75,"Cl",36,"folds.27",0.6,"SO4",1136
"1137",37,"folds.27",0.65,"NO3",37,"folds.27",0.7,"TN",37,"folds.27",0.8,"SRP",37,"folds.27",0.5,"TP",37,"folds.27",0.25,"TSS",37,"folds.27",0.6,"Cl",37,"folds.27",0.65,"SO4",1137
"1138",38,"folds.27",0.5,"NO3",38,"folds.27",0.65,"TN",38,"folds.27",0.65,"SRP",38,"folds.27",0.6,"TP",38,"folds.27",0.25,"TSS",38,"folds.27",0.65,"Cl",38,"folds.27",0.65,"SO4",1138
"1139",39,"folds.27",0.5,"NO3",39,"folds.27",0.6,"TN",39,"folds.27",0.75,"SRP",39,"folds.27",0.4,"TP",39,"folds.27",0.3,"TSS",39,"folds.27",0.7,"Cl",39,"folds.27",0.6,"SO4",1139
"1140",40,"folds.27",0.45,"NO3",40,"folds.27",0.75,"TN",40,"folds.27",0.85,"SRP",40,"folds.27",0.65,"TP",40,"folds.27",0.3,"TSS",40,"folds.27",0.5,"Cl",40,"folds.27",0.35,"SO4",1140
"1141",41,"folds.27",0.6,"NO3",41,"folds.27",0.7,"TN",41,"folds.27",0.8,"SRP",41,"folds.27",0.6,"TP",41,"folds.27",0.2,"TSS",41,"folds.27",0.65,"Cl",41,"folds.27",0.65,"SO4",1141
"1142",42,"folds.27",0.45,"NO3",42,"folds.27",0.65,"TN",42,"folds.27",0.8,"SRP",42,"folds.27",0.75,"TP",42,"folds.27",0.55,"TSS",42,"folds.27",0.65,"Cl",42,"folds.27",0.7,"SO4",1142
"1143",43,"folds.27",0.35,"NO3",43,"folds.27",0.75,"TN",43,"folds.27",0.8,"SRP",43,"folds.27",0.35,"TP",43,"folds.27",0.3,"TSS",43,"folds.27",0.55,"Cl",43,"folds.27",0.55,"SO4",1143
"1144",44,"folds.27",0.45,"NO3",44,"folds.27",0.55,"TN",44,"folds.27",0.8,"SRP",44,"folds.27",0.65,"TP",44,"folds.27",0.35,"TSS",44,"folds.27",0.5,"Cl",44,"folds.27",0.65,"SO4",1144
"1145",45,"folds.27",0.45,"NO3",45,"folds.27",0.7,"TN",45,"folds.27",0.75,"SRP",45,"folds.27",0.5,"TP",45,"folds.27",0.6,"TSS",45,"folds.27",0.65,"Cl",45,"folds.27",0.55,"SO4",1145
"1146",46,"folds.27",0.65,"NO3",46,"folds.27",0.5,"TN",46,"folds.27",0.85,"SRP",46,"folds.27",0.6,"TP",46,"folds.27",0.3,"TSS",46,"folds.27",0.65,"Cl",46,"folds.27",0.5,"SO4",1146
"1147",47,"folds.27",0.45,"NO3",47,"folds.27",0.7,"TN",47,"folds.27",0.75,"SRP",47,"folds.27",0.6,"TP",47,"folds.27",0.3,"TSS",47,"folds.27",0.6,"Cl",47,"folds.27",0.55,"SO4",1147
"1148",48,"folds.27",0.65,"NO3",48,"folds.27",0.7,"TN",48,"folds.27",0.75,"SRP",48,"folds.27",0.45,"TP",48,"folds.27",0.3,"TSS",48,"folds.27",0.65,"Cl",48,"folds.27",0.65,"SO4",1148
"1149",49,"folds.27",0.4,"NO3",49,"folds.27",0.65,"TN",49,"folds.27",0.7,"SRP",49,"folds.27",0.65,"TP",49,"folds.27",0.3,"TSS",49,"folds.27",0.75,"Cl",49,"folds.27",0.7,"SO4",1149
"1150",50,"folds.27",0.55,"NO3",50,"folds.27",0.65,"TN",50,"folds.27",0.75,"SRP",50,"folds.27",0.6,"TP",50,"folds.27",0.55,"TSS",50,"folds.27",0.6,"Cl",50,"folds.27",0.65,"SO4",1150
"1151",1,"folds.28",0.55,"NO3",1,"folds.28",0.55,"TN",1,"folds.28",0.8,"SRP",1,"folds.28",0.55,"TP",1,"folds.28",0.25,"TSS",1,"folds.28",0.75,"Cl",1,"folds.28",0.65,"SO4",1151
"1152",2,"folds.28",0.55,"NO3",2,"folds.28",0.75,"TN",2,"folds.28",0.7,"SRP",2,"folds.28",0.55,"TP",2,"folds.28",0.25,"TSS",2,"folds.28",0.5,"Cl",2,"folds.28",0.65,"SO4",1152
"1153",3,"folds.28",0.45,"NO3",3,"folds.28",0.65,"TN",3,"folds.28",0.8,"SRP",3,"folds.28",0.55,"TP",3,"folds.28",0.45,"TSS",3,"folds.28",0.65,"Cl",3,"folds.28",0.5,"SO4",1153
"1154",4,"folds.28",0.5,"NO3",4,"folds.28",0.75,"TN",4,"folds.28",0.8,"SRP",4,"folds.28",0.45,"TP",4,"folds.28",0.25,"TSS",4,"folds.28",0.6,"Cl",4,"folds.28",0.45,"SO4",1154
"1155",5,"folds.28",0.5,"NO3",5,"folds.28",0.7,"TN",5,"folds.28",0.75,"SRP",5,"folds.28",0.65,"TP",5,"folds.28",0.25,"TSS",5,"folds.28",0.65,"Cl",5,"folds.28",0.65,"SO4",1155
"1156",6,"folds.28",0.5,"NO3",6,"folds.28",0.65,"TN",6,"folds.28",0.75,"SRP",6,"folds.28",0.65,"TP",6,"folds.28",0.35,"TSS",6,"folds.28",0.65,"Cl",6,"folds.28",0.6,"SO4",1156
"1157",7,"folds.28",0.55,"NO3",7,"folds.28",0.7,"TN",7,"folds.28",0.75,"SRP",7,"folds.28",0.55,"TP",7,"folds.28",0.25,"TSS",7,"folds.28",0.65,"Cl",7,"folds.28",0.5,"SO4",1157
"1158",8,"folds.28",0.55,"NO3",8,"folds.28",0.7,"TN",8,"folds.28",0.8,"SRP",8,"folds.28",0.6,"TP",8,"folds.28",0.25,"TSS",8,"folds.28",0.45,"Cl",8,"folds.28",0.6,"SO4",1158
"1159",9,"folds.28",0.6,"NO3",9,"folds.28",0.65,"TN",9,"folds.28",0.8,"SRP",9,"folds.28",0.6,"TP",9,"folds.28",0.2,"TSS",9,"folds.28",0.6,"Cl",9,"folds.28",0.55,"SO4",1159
"1160",10,"folds.28",0.55,"NO3",10,"folds.28",0.65,"TN",10,"folds.28",0.8,"SRP",10,"folds.28",0.35,"TP",10,"folds.28",0.2,"TSS",10,"folds.28",0.75,"Cl",10,"folds.28",0.6,"SO4",1160
"1161",11,"folds.28",0.6,"NO3",11,"folds.28",0.65,"TN",11,"folds.28",0.8,"SRP",11,"folds.28",0.65,"TP",11,"folds.28",0.5,"TSS",11,"folds.28",0.5,"Cl",11,"folds.28",0.6,"SO4",1161
"1162",12,"folds.28",0.55,"NO3",12,"folds.28",0.75,"TN",12,"folds.28",0.8,"SRP",12,"folds.28",0.6,"TP",12,"folds.28",0.25,"TSS",12,"folds.28",0.6,"Cl",12,"folds.28",0.5,"SO4",1162
"1163",13,"folds.28",0.35,"NO3",13,"folds.28",0.6,"TN",13,"folds.28",0.75,"SRP",13,"folds.28",0.55,"TP",13,"folds.28",0.55,"TSS",13,"folds.28",0.45,"Cl",13,"folds.28",0.5,"SO4",1163
"1164",14,"folds.28",0.65,"NO3",14,"folds.28",0.7,"TN",14,"folds.28",0.85,"SRP",14,"folds.28",0.4,"TP",14,"folds.28",0.55,"TSS",14,"folds.28",0.75,"Cl",14,"folds.28",0.45,"SO4",1164
"1165",15,"folds.28",0.55,"NO3",15,"folds.28",0.65,"TN",15,"folds.28",0.75,"SRP",15,"folds.28",0.6,"TP",15,"folds.28",0.25,"TSS",15,"folds.28",0.5,"Cl",15,"folds.28",0.55,"SO4",1165
"1166",16,"folds.28",0.45,"NO3",16,"folds.28",0.65,"TN",16,"folds.28",0.85,"SRP",16,"folds.28",0.6,"TP",16,"folds.28",0.25,"TSS",16,"folds.28",0.75,"Cl",16,"folds.28",0.55,"SO4",1166
"1167",17,"folds.28",0.65,"NO3",17,"folds.28",0.75,"TN",17,"folds.28",0.8,"SRP",17,"folds.28",0.6,"TP",17,"folds.28",0.25,"TSS",17,"folds.28",0.55,"Cl",17,"folds.28",0.65,"SO4",1167
"1168",18,"folds.28",0.6,"NO3",18,"folds.28",0.65,"TN",18,"folds.28",0.7,"SRP",18,"folds.28",0.65,"TP",18,"folds.28",0.55,"TSS",18,"folds.28",0.6,"Cl",18,"folds.28",0.65,"SO4",1168
"1169",19,"folds.28",0.5,"NO3",19,"folds.28",0.65,"TN",19,"folds.28",0.7,"SRP",19,"folds.28",0.55,"TP",19,"folds.28",0.25,"TSS",19,"folds.28",0.7,"Cl",19,"folds.28",0.5,"SO4",1169
"1170",20,"folds.28",0.6,"NO3",20,"folds.28",0.75,"TN",20,"folds.28",0.85,"SRP",20,"folds.28",0.65,"TP",20,"folds.28",0.25,"TSS",20,"folds.28",0.5,"Cl",20,"folds.28",0.35,"SO4",1170
"1171",21,"folds.28",0.5,"NO3",21,"folds.28",0.75,"TN",21,"folds.28",0.8,"SRP",21,"folds.28",0.45,"TP",21,"folds.28",0.5,"TSS",21,"folds.28",0.7,"Cl",21,"folds.28",0.45,"SO4",1171
"1172",22,"folds.28",0.55,"NO3",22,"folds.28",0.65,"TN",22,"folds.28",0.85,"SRP",22,"folds.28",0.65,"TP",22,"folds.28",0.35,"TSS",22,"folds.28",0.65,"Cl",22,"folds.28",0.65,"SO4",1172
"1173",23,"folds.28",0.5,"NO3",23,"folds.28",0.65,"TN",23,"folds.28",0.8,"SRP",23,"folds.28",0.6,"TP",23,"folds.28",0.25,"TSS",23,"folds.28",0.65,"Cl",23,"folds.28",0.65,"SO4",1173
"1174",24,"folds.28",0.5,"NO3",24,"folds.28",0.65,"TN",24,"folds.28",0.8,"SRP",24,"folds.28",0.5,"TP",24,"folds.28",0.25,"TSS",24,"folds.28",0.65,"Cl",24,"folds.28",0.45,"SO4",1174
"1175",25,"folds.28",0.45,"NO3",25,"folds.28",0.75,"TN",25,"folds.28",0.8,"SRP",25,"folds.28",0.65,"TP",25,"folds.28",0.25,"TSS",25,"folds.28",0.35,"Cl",25,"folds.28",0.5,"SO4",1175
"1176",26,"folds.28",0.6,"NO3",26,"folds.28",0.65,"TN",26,"folds.28",0.8,"SRP",26,"folds.28",0.35,"TP",26,"folds.28",0.35,"TSS",26,"folds.28",0.8,"Cl",26,"folds.28",0.45,"SO4",1176
"1177",27,"folds.28",0.6,"NO3",27,"folds.28",0.65,"TN",27,"folds.28",0.7,"SRP",27,"folds.28",0.65,"TP",27,"folds.28",0.2,"TSS",27,"folds.28",0.5,"Cl",27,"folds.28",0.6,"SO4",1177
"1178",28,"folds.28",0.5,"NO3",28,"folds.28",0.7,"TN",28,"folds.28",0.75,"SRP",28,"folds.28",0.6,"TP",28,"folds.28",0.35,"TSS",28,"folds.28",0.55,"Cl",28,"folds.28",0.65,"SO4",1178
"1179",29,"folds.28",0.55,"NO3",29,"folds.28",0.75,"TN",29,"folds.28",0.8,"SRP",29,"folds.28",0.6,"TP",29,"folds.28",0.25,"TSS",29,"folds.28",0.8,"Cl",29,"folds.28",0.5,"SO4",1179
"1180",30,"folds.28",0.5,"NO3",30,"folds.28",0.65,"TN",30,"folds.28",0.7,"SRP",30,"folds.28",0.6,"TP",30,"folds.28",0.2,"TSS",30,"folds.28",0.65,"Cl",30,"folds.28",0.65,"SO4",1180
"1181",31,"folds.28",0.45,"NO3",31,"folds.28",0.65,"TN",31,"folds.28",0.75,"SRP",31,"folds.28",0.6,"TP",31,"folds.28",0.25,"TSS",31,"folds.28",0.55,"Cl",31,"folds.28",0.5,"SO4",1181
"1182",32,"folds.28",0.4,"NO3",32,"folds.28",0.65,"TN",32,"folds.28",0.8,"SRP",32,"folds.28",0.6,"TP",32,"folds.28",0.3,"TSS",32,"folds.28",0.65,"Cl",32,"folds.28",0.65,"SO4",1182
"1183",33,"folds.28",0.5,"NO3",33,"folds.28",0.65,"TN",33,"folds.28",0.85,"SRP",33,"folds.28",0.75,"TP",33,"folds.28",0.35,"TSS",33,"folds.28",0.55,"Cl",33,"folds.28",0.65,"SO4",1183
"1184",34,"folds.28",0.5,"NO3",34,"folds.28",0.65,"TN",34,"folds.28",0.75,"SRP",34,"folds.28",0.6,"TP",34,"folds.28",0.25,"TSS",34,"folds.28",0.75,"Cl",34,"folds.28",0.7,"SO4",1184
"1185",35,"folds.28",0.55,"NO3",35,"folds.28",0.7,"TN",35,"folds.28",0.75,"SRP",35,"folds.28",0.6,"TP",35,"folds.28",0.5,"TSS",35,"folds.28",0.55,"Cl",35,"folds.28",0.6,"SO4",1185
"1186",36,"folds.28",0.5,"NO3",36,"folds.28",0.55,"TN",36,"folds.28",0.8,"SRP",36,"folds.28",0.65,"TP",36,"folds.28",0.3,"TSS",36,"folds.28",0.6,"Cl",36,"folds.28",0.6,"SO4",1186
"1187",37,"folds.28",0.55,"NO3",37,"folds.28",0.75,"TN",37,"folds.28",0.8,"SRP",37,"folds.28",0.6,"TP",37,"folds.28",0.3,"TSS",37,"folds.28",0.65,"Cl",37,"folds.28",0.65,"SO4",1187
"1188",38,"folds.28",0.5,"NO3",38,"folds.28",0.65,"TN",38,"folds.28",0.85,"SRP",38,"folds.28",0.55,"TP",38,"folds.28",0.3,"TSS",38,"folds.28",0.65,"Cl",38,"folds.28",0.55,"SO4",1188
"1189",39,"folds.28",0.35,"NO3",39,"folds.28",0.7,"TN",39,"folds.28",0.75,"SRP",39,"folds.28",0.6,"TP",39,"folds.28",0.25,"TSS",39,"folds.28",0.5,"Cl",39,"folds.28",0.55,"SO4",1189
"1190",40,"folds.28",0.5,"NO3",40,"folds.28",0.75,"TN",40,"folds.28",0.85,"SRP",40,"folds.28",0.65,"TP",40,"folds.28",0.3,"TSS",40,"folds.28",0.65,"Cl",40,"folds.28",0.65,"SO4",1190
"1191",41,"folds.28",0.55,"NO3",41,"folds.28",0.7,"TN",41,"folds.28",0.8,"SRP",41,"folds.28",0.6,"TP",41,"folds.28",0.3,"TSS",41,"folds.28",0.65,"Cl",41,"folds.28",0.6,"SO4",1191
"1192",42,"folds.28",0.6,"NO3",42,"folds.28",0.7,"TN",42,"folds.28",0.75,"SRP",42,"folds.28",0.6,"TP",42,"folds.28",0.25,"TSS",42,"folds.28",0.55,"Cl",42,"folds.28",0.5,"SO4",1192
"1193",43,"folds.28",0.5,"NO3",43,"folds.28",0.7,"TN",43,"folds.28",0.9,"SRP",43,"folds.28",0.6,"TP",43,"folds.28",0.25,"TSS",43,"folds.28",0.6,"Cl",43,"folds.28",0.7,"SO4",1193
"1194",44,"folds.28",0.5,"NO3",44,"folds.28",0.65,"TN",44,"folds.28",0.75,"SRP",44,"folds.28",0.65,"TP",44,"folds.28",0.25,"TSS",44,"folds.28",0.6,"Cl",44,"folds.28",0.65,"SO4",1194
"1195",45,"folds.28",0.55,"NO3",45,"folds.28",0.65,"TN",45,"folds.28",0.7,"SRP",45,"folds.28",0.6,"TP",45,"folds.28",0.55,"TSS",45,"folds.28",0.8,"Cl",45,"folds.28",0.4,"SO4",1195
"1196",46,"folds.28",0.5,"NO3",46,"folds.28",0.6,"TN",46,"folds.28",0.8,"SRP",46,"folds.28",0.6,"TP",46,"folds.28",0.25,"TSS",46,"folds.28",0.6,"Cl",46,"folds.28",0.55,"SO4",1196
"1197",47,"folds.28",0.5,"NO3",47,"folds.28",0.75,"TN",47,"folds.28",0.75,"SRP",47,"folds.28",0.6,"TP",47,"folds.28",0.3,"TSS",47,"folds.28",0.6,"Cl",47,"folds.28",0.7,"SO4",1197
"1198",48,"folds.28",0.35,"NO3",48,"folds.28",0.6,"TN",48,"folds.28",0.8,"SRP",48,"folds.28",0.55,"TP",48,"folds.28",0.55,"TSS",48,"folds.28",0.8,"Cl",48,"folds.28",0.65,"SO4",1198
"1199",49,"folds.28",0.55,"NO3",49,"folds.28",0.7,"TN",49,"folds.28",0.7,"SRP",49,"folds.28",0.25,"TP",49,"folds.28",0.2,"TSS",49,"folds.28",0.75,"Cl",49,"folds.28",0.55,"SO4",1199
"1200",50,"folds.28",0.4,"NO3",50,"folds.28",0.7,"TN",50,"folds.28",0.75,"SRP",50,"folds.28",0.65,"TP",50,"folds.28",0.3,"TSS",50,"folds.28",0.8,"Cl",50,"folds.28",0.55,"SO4",1200
"1201",1,"folds.29",0.5,"NO3",1,"folds.29",0.7,"TN",1,"folds.29",0.85,"SRP",1,"folds.29",0.6,"TP",1,"folds.29",0.55,"TSS",1,"folds.29",0.55,"Cl",1,"folds.29",0.55,"SO4",1201
"1202",2,"folds.29",0.6,"NO3",2,"folds.29",0.7,"TN",2,"folds.29",0.85,"SRP",2,"folds.29",0.35,"TP",2,"folds.29",0.25,"TSS",2,"folds.29",0.65,"Cl",2,"folds.29",0.55,"SO4",1202
"1203",3,"folds.29",0.55,"NO3",3,"folds.29",0.7,"TN",3,"folds.29",0.9,"SRP",3,"folds.29",0.6,"TP",3,"folds.29",0.45,"TSS",3,"folds.29",0.5,"Cl",3,"folds.29",0.65,"SO4",1203
"1204",4,"folds.29",0.55,"NO3",4,"folds.29",0.7,"TN",4,"folds.29",0.75,"SRP",4,"folds.29",0.4,"TP",4,"folds.29",0.55,"TSS",4,"folds.29",0.8,"Cl",4,"folds.29",0.5,"SO4",1204
"1205",5,"folds.29",0.45,"NO3",5,"folds.29",0.7,"TN",5,"folds.29",0.85,"SRP",5,"folds.29",0.45,"TP",5,"folds.29",0.45,"TSS",5,"folds.29",0.45,"Cl",5,"folds.29",0.5,"SO4",1205
"1206",6,"folds.29",0.55,"NO3",6,"folds.29",0.5,"TN",6,"folds.29",0.7,"SRP",6,"folds.29",0.4,"TP",6,"folds.29",0.25,"TSS",6,"folds.29",0.65,"Cl",6,"folds.29",0.6,"SO4",1206
"1207",7,"folds.29",0.5,"NO3",7,"folds.29",0.7,"TN",7,"folds.29",0.8,"SRP",7,"folds.29",0.7,"TP",7,"folds.29",0.3,"TSS",7,"folds.29",0.55,"Cl",7,"folds.29",0.4,"SO4",1207
"1208",8,"folds.29",0.55,"NO3",8,"folds.29",0.65,"TN",8,"folds.29",0.85,"SRP",8,"folds.29",0.6,"TP",8,"folds.29",0.6,"TSS",8,"folds.29",0.6,"Cl",8,"folds.29",0.5,"SO4",1208
"1209",9,"folds.29",0.5,"NO3",9,"folds.29",0.65,"TN",9,"folds.29",0.8,"SRP",9,"folds.29",0.3,"TP",9,"folds.29",0.5,"TSS",9,"folds.29",0.6,"Cl",9,"folds.29",0.45,"SO4",1209
"1210",10,"folds.29",0.5,"NO3",10,"folds.29",0.5,"TN",10,"folds.29",0.75,"SRP",10,"folds.29",0.6,"TP",10,"folds.29",0.5,"TSS",10,"folds.29",0.6,"Cl",10,"folds.29",0.55,"SO4",1210
"1211",11,"folds.29",0.6,"NO3",11,"folds.29",0.7,"TN",11,"folds.29",0.85,"SRP",11,"folds.29",0.6,"TP",11,"folds.29",0.3,"TSS",11,"folds.29",0.55,"Cl",11,"folds.29",0.7,"SO4",1211
"1212",12,"folds.29",0.35,"NO3",12,"folds.29",0.7,"TN",12,"folds.29",0.8,"SRP",12,"folds.29",0.6,"TP",12,"folds.29",0.35,"TSS",12,"folds.29",0.7,"Cl",12,"folds.29",0.45,"SO4",1212
"1213",13,"folds.29",0.5,"NO3",13,"folds.29",0.5,"TN",13,"folds.29",0.8,"SRP",13,"folds.29",0.6,"TP",13,"folds.29",0.3,"TSS",13,"folds.29",0.65,"Cl",13,"folds.29",0.7,"SO4",1213
"1214",14,"folds.29",0.55,"NO3",14,"folds.29",0.65,"TN",14,"folds.29",0.7,"SRP",14,"folds.29",0.35,"TP",14,"folds.29",0.3,"TSS",14,"folds.29",0.6,"Cl",14,"folds.29",0.45,"SO4",1214
"1215",15,"folds.29",0.35,"NO3",15,"folds.29",0.45,"TN",15,"folds.29",0.7,"SRP",15,"folds.29",0.4,"TP",15,"folds.29",0.45,"TSS",15,"folds.29",0.6,"Cl",15,"folds.29",0.65,"SO4",1215
"1216",16,"folds.29",0.5,"NO3",16,"folds.29",0.8,"TN",16,"folds.29",0.7,"SRP",16,"folds.29",0.35,"TP",16,"folds.29",0.3,"TSS",16,"folds.29",0.7,"Cl",16,"folds.29",0.5,"SO4",1216
"1217",17,"folds.29",0.45,"NO3",17,"folds.29",0.55,"TN",17,"folds.29",0.8,"SRP",17,"folds.29",0.7,"TP",17,"folds.29",0.25,"TSS",17,"folds.29",0.5,"Cl",17,"folds.29",0.7,"SO4",1217
"1218",18,"folds.29",0.45,"NO3",18,"folds.29",0.75,"TN",18,"folds.29",0.65,"SRP",18,"folds.29",0.6,"TP",18,"folds.29",0.25,"TSS",18,"folds.29",0.55,"Cl",18,"folds.29",0.7,"SO4",1218
"1219",19,"folds.29",0.5,"NO3",19,"folds.29",0.7,"TN",19,"folds.29",0.6,"SRP",19,"folds.29",0.6,"TP",19,"folds.29",0.25,"TSS",19,"folds.29",0.65,"Cl",19,"folds.29",0.5,"SO4",1219
"1220",20,"folds.29",0.6,"NO3",20,"folds.29",0.7,"TN",20,"folds.29",0.8,"SRP",20,"folds.29",0.6,"TP",20,"folds.29",0.25,"TSS",20,"folds.29",0.8,"Cl",20,"folds.29",0.55,"SO4",1220
"1221",21,"folds.29",0.45,"NO3",21,"folds.29",0.65,"TN",21,"folds.29",0.9,"SRP",21,"folds.29",0.4,"TP",21,"folds.29",0.25,"TSS",21,"folds.29",0.55,"Cl",21,"folds.29",0.45,"SO4",1221
"1222",22,"folds.29",0.6,"NO3",22,"folds.29",0.65,"TN",22,"folds.29",0.75,"SRP",22,"folds.29",0.35,"TP",22,"folds.29",0.25,"TSS",22,"folds.29",0.75,"Cl",22,"folds.29",0.55,"SO4",1222
"1223",23,"folds.29",0.5,"NO3",23,"folds.29",0.65,"TN",23,"folds.29",0.75,"SRP",23,"folds.29",0.6,"TP",23,"folds.29",0.3,"TSS",23,"folds.29",0.8,"Cl",23,"folds.29",0.45,"SO4",1223
"1224",24,"folds.29",0.65,"NO3",24,"folds.29",0.7,"TN",24,"folds.29",0.8,"SRP",24,"folds.29",0.6,"TP",24,"folds.29",0.25,"TSS",24,"folds.29",0.85,"Cl",24,"folds.29",0.7,"SO4",1224
"1225",25,"folds.29",0.4,"NO3",25,"folds.29",0.65,"TN",25,"folds.29",0.8,"SRP",25,"folds.29",0.35,"TP",25,"folds.29",0.25,"TSS",25,"folds.29",0.75,"Cl",25,"folds.29",0.6,"SO4",1225
"1226",26,"folds.29",0.45,"NO3",26,"folds.29",0.55,"TN",26,"folds.29",0.65,"SRP",26,"folds.29",0.6,"TP",26,"folds.29",0.25,"TSS",26,"folds.29",0.55,"Cl",26,"folds.29",0.65,"SO4",1226
"1227",27,"folds.29",0.55,"NO3",27,"folds.29",0.5,"TN",27,"folds.29",0.8,"SRP",27,"folds.29",0.7,"TP",27,"folds.29",0.25,"TSS",27,"folds.29",0.8,"Cl",27,"folds.29",0.55,"SO4",1227
"1228",28,"folds.29",0.7,"NO3",28,"folds.29",0.6,"TN",28,"folds.29",0.75,"SRP",28,"folds.29",0.6,"TP",28,"folds.29",0.25,"TSS",28,"folds.29",0.65,"Cl",28,"folds.29",0.65,"SO4",1228
"1229",29,"folds.29",0.45,"NO3",29,"folds.29",0.65,"TN",29,"folds.29",0.75,"SRP",29,"folds.29",0.5,"TP",29,"folds.29",0.25,"TSS",29,"folds.29",0.6,"Cl",29,"folds.29",0.6,"SO4",1229
"1230",30,"folds.29",0.65,"NO3",30,"folds.29",0.65,"TN",30,"folds.29",0.7,"SRP",30,"folds.29",0.55,"TP",30,"folds.29",0.55,"TSS",30,"folds.29",0.6,"Cl",30,"folds.29",0.65,"SO4",1230
"1231",31,"folds.29",0.55,"NO3",31,"folds.29",0.7,"TN",31,"folds.29",0.85,"SRP",31,"folds.29",0.6,"TP",31,"folds.29",0.25,"TSS",31,"folds.29",0.65,"Cl",31,"folds.29",0.65,"SO4",1231
"1232",32,"folds.29",0.55,"NO3",32,"folds.29",0.75,"TN",32,"folds.29",0.7,"SRP",32,"folds.29",0.7,"TP",32,"folds.29",0.25,"TSS",32,"folds.29",0.8,"Cl",32,"folds.29",0.7,"SO4",1232
"1233",33,"folds.29",0.5,"NO3",33,"folds.29",0.75,"TN",33,"folds.29",0.8,"SRP",33,"folds.29",0.35,"TP",33,"folds.29",0.3,"TSS",33,"folds.29",0.6,"Cl",33,"folds.29",0.6,"SO4",1233
"1234",34,"folds.29",0.5,"NO3",34,"folds.29",0.65,"TN",34,"folds.29",0.75,"SRP",34,"folds.29",0.4,"TP",34,"folds.29",0.3,"TSS",34,"folds.29",0.75,"Cl",34,"folds.29",0.6,"SO4",1234
"1235",35,"folds.29",0.35,"NO3",35,"folds.29",0.6,"TN",35,"folds.29",0.8,"SRP",35,"folds.29",0.55,"TP",35,"folds.29",0.25,"TSS",35,"folds.29",0.6,"Cl",35,"folds.29",0.5,"SO4",1235
