id,folds,span,const
21,16,0.85,SO4
22,16,0.9,SO4
23,16,0.85,SO4
24,16,0.8,SO4
25,16,0.9,SO4
26,16,0.85,SO4
27,16,0.85,SO4
28,16,0.85,SO4
29,16,0.8,SO4
30,16,0.8,SO4
31,16,0.9,SO4
32,16,0.85,SO4
33,16,0.85,SO4
34,16,0.9,SO4
35,16,0.8,SO4
36,16,0.9,SO4
37,16,0.85,SO4
38,16,0.85,SO4
39,16,0.8,SO4
40,16,0.8,SO4
41,16,0.85,SO4
42,16,0.9,SO4
43,16,0.9,SO4
44,16,0.9,SO4
45,16,0.9,SO4
46,16,0.9,SO4
47,16,0.8,SO4
48,16,0.8,SO4
49,16,0.85,SO4
50,16,0.8,SO4
1,17,0.85,SO4
2,17,0.9,SO4
3,17,0.85,SO4
4,17,0.9,SO4
5,17,0.85,SO4
6,17,0.75,SO4
7,17,0.85,SO4
8,17,0.9,SO4
9,17,0.9,SO4
10,17,0.75,SO4
11,17,0.9,SO4
12,17,0.8,SO4
13,17,0.85,SO4
14,17,0.8,SO4
15,17,0.9,SO4
16,17,0.9,SO4
17,17,0.9,SO4
18,17,0.85,SO4
19,17,0.85,SO4
20,17,0.8,SO4
21,17,0.9,SO4
22,17,0.9,SO4
23,17,0.9,SO4
24,17,0.85,SO4
25,17,0.8,SO4
26,17,0.9,SO4
27,17,0.8,SO4
28,17,0.8,SO4
29,17,0.9,SO4
30,17,0.9,SO4
31,17,0.8,SO4
32,17,0.85,SO4
33,17,0.85,SO4
34,17,0.9,SO4
35,17,0.85,SO4
36,17,0.85,SO4
37,17,0.8,SO4
38,17,0.9,SO4
39,17,0.9,SO4
40,17,0.85,SO4
41,17,0.8,SO4
42,17,0.75,SO4
43,17,0.9,SO4
44,17,0.85,SO4
45,17,0.85,SO4
46,17,0.8,SO4
47,17,0.8,SO4
48,17,0.9,SO4
49,17,0.8,SO4
50,17,0.85,SO4
1,18,0.8,SO4
2,18,0.8,SO4
3,18,0.85,SO4
4,18,0.8,SO4
5,18,0.75,SO4
6,18,0.8,SO4
7,18,0.85,SO4
8,18,0.85,SO4
9,18,0.85,SO4
10,18,0.85,SO4
11,18,0.85,SO4
12,18,0.9,SO4
13,18,0.85,SO4
14,18,0.8,SO4
15,18,0.9,SO4
16,18,0.8,SO4
17,18,0.9,SO4
18,18,0.85,SO4
19,18,0.9,SO4
20,18,0.8,SO4
21,18,0.9,SO4
22,18,0.9,SO4
23,18,0.9,SO4
24,18,0.9,SO4
25,18,0.9,SO4
26,18,0.8,SO4
27,18,0.8,SO4
28,18,0.85,SO4
29,18,0.85,SO4
30,18,0.8,SO4
31,18,0.8,SO4
32,18,0.75,SO4
33,18,0.9,SO4
34,18,0.8,SO4
35,18,0.8,SO4
36,18,0.85,SO4
37,18,0.8,SO4
38,18,0.85,SO4
39,18,0.85,SO4
40,18,0.85,SO4
41,18,0.75,SO4
42,18,0.8,SO4
43,18,0.9,SO4
44,18,0.9,SO4
45,18,0.85,SO4
46,18,0.9,SO4
47,18,0.9,SO4
48,18,0.9,SO4
49,18,0.8,SO4
50,18,0.85,SO4
1,19,0.9,SO4
2,19,0.8,SO4
3,19,0.85,SO4
4,19,0.9,SO4
5,19,0.8,SO4
6,19,0.85,SO4
7,19,0.9,SO4
8,19,0.85,SO4
9,19,0.8,SO4
10,19,0.9,SO4
11,19,0.9,SO4
12,19,0.9,SO4
13,19,0.8,SO4
14,19,0.85,SO4
15,19,0.85,SO4
16,19,0.8,SO4
17,19,0.8,SO4
18,19,0.85,SO4
19,19,0.85,SO4
20,19,0.9,SO4
21,19,0.9,SO4
22,19,0.85,SO4
23,19,0.9,SO4
24,19,0.85,SO4
25,19,0.85,SO4
26,19,0.85,SO4
27,19,0.9,SO4
28,19,0.85,SO4
29,19,0.75,SO4
30,19,0.85,SO4
31,19,0.8,SO4
32,19,0.8,SO4
33,19,0.85,SO4
34,19,0.9,SO4
35,19,0.8,SO4
36,19,0.85,SO4
37,19,0.9,SO4
38,19,0.9,SO4
39,19,0.9,SO4
40,19,0.8,SO4
41,19,0.8,SO4
42,19,0.8,SO4
43,19,0.9,SO4
44,19,0.85,SO4
45,19,0.85,SO4
46,19,0.9,SO4
47,19,0.8,SO4
48,19,0.85,SO4
49,19,0.75,SO4
50,19,0.85,SO4
1,20,0.9,SO4
2,20,0.9,SO4
3,20,0.9,SO4
4,20,0.85,SO4
5,20,0.9,SO4
6,20,0.8,SO4
7,20,0.8,SO4
8,20,0.8,SO4
9,20,0.9,SO4
10,20,0.9,SO4
11,20,0.9,SO4
12,20,0.9,SO4
13,20,0.75,SO4
14,20,0.85,SO4
15,20,0.9,SO4
16,20,0.8,SO4
17,20,0.8,SO4
18,20,0.85,SO4
19,20,0.9,SO4
20,20,0.8,SO4
21,20,0.8,SO4
22,20,0.9,SO4
23,20,0.8,SO4
24,20,0.9,SO4
25,20,0.85,SO4
26,20,0.75,SO4
27,20,0.85,SO4
28,20,0.8,SO4
29,20,0.85,SO4
30,20,0.9,SO4
31,20,0.85,SO4
32,20,0.8,SO4
33,20,0.9,SO4
34,20,0.8,SO4
35,20,0.8,SO4
36,20,0.8,SO4
37,20,0.9,SO4
38,20,0.9,SO4
39,20,0.9,SO4
40,20,0.9,SO4
41,20,0.9,SO4
42,20,0.9,SO4
43,20,0.8,SO4
44,20,0.8,SO4
45,20,0.85,SO4
46,20,0.85,SO4
47,20,0.9,SO4
48,20,0.85,SO4
49,20,0.85,SO4
50,20,0.8,SO4
1,21,0.9,SO4
2,21,0.9,SO4
3,21,0.9,SO4
4,21,0.9,SO4
5,21,0.85,SO4
6,21,0.85,SO4
7,21,0.85,SO4
8,21,0.9,SO4
9,21,0.9,SO4
10,21,0.8,SO4
11,21,0.85,SO4
12,21,0.85,SO4
13,21,0.8,SO4
14,21,0.8,SO4
15,21,0.9,SO4
16,21,0.9,SO4
17,21,0.8,SO4
18,21,0.9,SO4
19,21,0.8,SO4
20,21,0.9,SO4
21,21,0.9,SO4
22,21,0.85,SO4
23,21,0.85,SO4
24,21,0.8,SO4
25,21,0.8,SO4
26,21,0.85,SO4
27,21,0.85,SO4
28,21,0.8,SO4
29,21,0.85,SO4
30,21,0.9,SO4
31,21,0.85,SO4
32,21,0.85,SO4
33,21,0.9,SO4
34,21,0.8,SO4
35,21,0.9,SO4
36,21,0.8,SO4
37,21,0.85,SO4
38,21,0.9,SO4
39,21,0.9,SO4
40,21,0.85,SO4
41,21,0.9,SO4
42,21,0.85,SO4
43,21,0.8,SO4
44,21,0.9,SO4
45,21,0.85,SO4
46,21,0.9,SO4
47,21,0.85,SO4
48,21,0.85,SO4
49,21,0.9,SO4
50,21,0.85,SO4
1,22,0.9,SO4
2,22,0.8,SO4
3,22,0.9,SO4
4,22,0.85,SO4
5,22,0.9,SO4
6,22,0.8,SO4
7,22,0.85,SO4
8,22,0.8,SO4
9,22,0.85,SO4
10,22,0.8,SO4
11,22,0.9,SO4
12,22,0.9,SO4
13,22,0.9,SO4
14,22,0.85,SO4
15,22,0.8,SO4
16,22,0.8,SO4
17,22,0.9,SO4
18,22,0.9,SO4
19,22,0.9,SO4
20,22,0.9,SO4
21,22,0.9,SO4
22,22,0.9,SO4
23,22,0.9,SO4
24,22,0.85,SO4
25,22,0.8,SO4
26,22,0.9,SO4
27,22,0.85,SO4
28,22,0.9,SO4
29,22,0.9,SO4
30,22,0.9,SO4
31,22,0.85,SO4
32,22,0.9,SO4
33,22,0.8,SO4
34,22,0.85,SO4
35,22,0.9,SO4
36,22,0.9,SO4
37,22,0.8,SO4
38,22,0.9,SO4
39,22,0.8,SO4
40,22,0.9,SO4
41,22,0.85,SO4
42,22,0.9,SO4
43,22,0.8,SO4
44,22,0.9,SO4
45,22,0.9,SO4
46,22,0.9,SO4
47,22,0.85,SO4
48,22,0.85,SO4
49,22,0.9,SO4
50,22,0.9,SO4
1,23,0.75,SO4
2,23,0.9,SO4
3,23,0.9,SO4
4,23,0.8,SO4
5,23,0.85,SO4
6,23,0.9,SO4
7,23,0.8,SO4
8,23,0.85,SO4
9,23,0.9,SO4
10,23,0.9,SO4
11,23,0.9,SO4
12,23,0.9,SO4
13,23,0.9,SO4
14,23,0.8,SO4
15,23,0.9,SO4
16,23,0.85,SO4
17,23,0.9,SO4
18,23,0.85,SO4
19,23,0.9,SO4
20,23,0.85,SO4
21,23,0.85,SO4
22,23,0.8,SO4
23,23,0.9,SO4
24,23,0.9,SO4
25,23,0.85,SO4
26,23,0.85,SO4
27,23,0.9,SO4
28,23,0.9,SO4
29,23,0.8,SO4
30,23,0.9,SO4
31,23,0.85,SO4
32,23,0.9,SO4
33,23,0.85,SO4
34,23,0.8,SO4
35,23,0.8,SO4
36,23,0.8,SO4
37,23,0.8,SO4
38,23,0.85,SO4
39,23,0.9,SO4
40,23,0.85,SO4
41,23,0.85,SO4
42,23,0.9,SO4
43,23,0.8,SO4
44,23,0.9,SO4
45,23,0.8,SO4
46,23,0.9,SO4
47,23,0.8,SO4
48,23,0.85,SO4
49,23,0.9,SO4
50,23,0.9,SO4
1,24,0.75,SO4
2,24,0.85,SO4
3,24,0.85,SO4
4,24,0.8,SO4
5,24,0.9,SO4
6,24,0.9,SO4
7,24,0.9,SO4
8,24,0.85,SO4
9,24,0.9,SO4
10,24,0.9,SO4
11,24,0.8,SO4
12,24,0.9,SO4
13,24,0.85,SO4
14,24,0.9,SO4
15,24,0.9,SO4
16,24,0.85,SO4
17,24,0.8,SO4
18,24,0.8,SO4
19,24,0.9,SO4
20,24,0.8,SO4
21,24,0.85,SO4
22,24,0.8,SO4
23,24,0.9,SO4
24,24,0.85,SO4
25,24,0.85,SO4
26,24,0.8,SO4
27,24,0.8,SO4
28,24,0.85,SO4
29,24,0.8,SO4
30,24,0.8,SO4
31,24,0.8,SO4
32,24,0.8,SO4
33,24,0.9,SO4
34,24,0.9,SO4
35,24,0.8,SO4
36,24,0.8,SO4
37,24,0.9,SO4
38,24,0.9,SO4
39,24,0.8,SO4
40,24,0.9,SO4
41,24,0.9,SO4
42,24,0.9,SO4
43,24,0.85,SO4
44,24,0.9,SO4
45,24,0.9,SO4
46,24,0.8,SO4
47,24,0.9,SO4
48,24,0.9,SO4
49,24,0.9,SO4
50,24,0.9,SO4
1,25,0.8,SO4
2,25,0.8,SO4
3,25,0.85,SO4
4,25,0.8,SO4
5,25,0.85,SO4
6,25,0.8,SO4
7,25,0.8,SO4
8,25,0.9,SO4
9,25,0.85,SO4
10,25,0.9,SO4
11,25,0.9,SO4
12,25,0.85,SO4
13,25,0.85,SO4
14,25,0.9,SO4
15,25,0.8,SO4
16,25,0.9,SO4
17,25,0.9,SO4
18,25,0.75,SO4
19,25,0.9,SO4
20,25,0.8,SO4
21,25,0.9,SO4
22,25,0.85,SO4
23,25,0.9,SO4
24,25,0.85,SO4
25,25,0.9,SO4
26,25,0.9,SO4
27,25,0.9,SO4
28,25,0.9,SO4
29,25,0.85,SO4
30,25,0.9,SO4
31,25,0.9,SO4
32,25,0.8,SO4
33,25,0.9,SO4
34,25,0.9,SO4
35,25,0.8,SO4
36,25,0.9,SO4
37,25,0.85,SO4
38,25,0.8,SO4
39,25,0.85,SO4
40,25,0.8,SO4
41,25,0.8,SO4
42,25,0.85,SO4
43,25,0.9,SO4
44,25,0.8,SO4
45,25,0.9,SO4
46,25,0.8,SO4
47,25,0.8,SO4
48,25,0.85,SO4
49,25,0.85,SO4
50,25,0.9,SO4
1,26,0.85,SO4
2,26,0.9,SO4
3,26,0.8,SO4
4,26,0.85,SO4
5,26,0.85,SO4
6,26,0.8,SO4
7,26,0.8,SO4
8,26,0.9,SO4
9,26,0.8,SO4
10,26,0.8,SO4
11,26,0.75,SO4
12,26,0.75,SO4
13,26,0.8,SO4
14,26,0.9,SO4
15,26,0.9,SO4
16,26,0.8,SO4
17,26,0.8,SO4
18,26,0.8,SO4
19,26,0.8,SO4
20,26,0.9,SO4
21,26,0.9,SO4
22,26,0.85,SO4
23,26,0.9,SO4
24,26,0.8,SO4
25,26,0.85,SO4
26,26,0.9,SO4
27,26,0.8,SO4
28,26,0.8,SO4
29,26,0.85,SO4
30,26,0.9,SO4
31,26,0.9,SO4
32,26,0.75,SO4
33,26,0.8,SO4
34,26,0.9,SO4
35,26,0.8,SO4
36,26,0.8,SO4
37,26,0.9,SO4
38,26,0.9,SO4
39,26,0.9,SO4
40,26,0.75,SO4
41,26,0.85,SO4
42,26,0.85,SO4
43,26,0.9,SO4
44,26,0.8,SO4
45,26,0.85,SO4
46,26,0.8,SO4
47,26,0.9,SO4
48,26,0.8,SO4
49,26,0.8,SO4
50,26,0.8,SO4
1,27,0.9,SO4
2,27,0.85,SO4
3,27,0.9,SO4
4,27,0.8,SO4
5,27,0.85,SO4
6,27,0.85,SO4
7,27,0.85,SO4
8,27,0.75,SO4
9,27,0.9,SO4
10,27,0.9,SO4
11,27,0.85,SO4
12,27,0.85,SO4
13,27,0.8,SO4
14,27,0.9,SO4
15,27,0.9,SO4
16,27,0.8,SO4
17,27,0.8,SO4
18,27,0.9,SO4
19,27,0.9,SO4
20,27,0.8,SO4
21,27,0.9,SO4
22,27,0.8,SO4
23,27,0.8,SO4
24,27,0.9,SO4
25,27,0.8,SO4
26,27,0.9,SO4
27,27,0.8,SO4
28,27,0.8,SO4
29,27,0.8,SO4
30,27,0.8,SO4
31,27,0.8,SO4
32,27,0.8,SO4
33,27,0.75,SO4
34,27,0.85,SO4
35,27,0.75,SO4
36,27,0.9,SO4
37,27,0.8,SO4
38,27,0.85,SO4
39,27,0.8,SO4
40,27,0.85,SO4
41,27,0.9,SO4
42,27,0.9,SO4
43,27,0.85,SO4
44,27,0.85,SO4
45,27,0.9,SO4
46,27,0.9,SO4
47,27,0.85,SO4
48,27,0.8,SO4
49,27,0.9,SO4
50,27,0.8,SO4
1,28,0.9,SO4
2,28,0.8,SO4
3,28,0.85,SO4
4,28,0.85,SO4
5,28,0.8,SO4
6,28,0.8,SO4
7,28,0.85,SO4
8,28,0.8,SO4
9,28,0.8,SO4
10,28,0.8,SO4
11,28,0.8,SO4
12,28,0.8,SO4
13,28,0.9,SO4
14,28,0.9,SO4
15,28,0.85,SO4
16,28,0.8,SO4
17,28,0.9,SO4
18,28,0.85,SO4
19,28,0.85,SO4
20,28,0.9,SO4
21,28,0.9,SO4
22,28,0.85,SO4
23,28,0.85,SO4
24,28,0.9,SO4
25,28,0.9,SO4
26,28,0.8,SO4
27,28,0.8,SO4
28,28,0.9,SO4
29,28,0.9,SO4
30,28,0.8,SO4
31,28,0.85,SO4
32,28,0.8,SO4
33,28,0.9,SO4
34,28,0.85,SO4
35,28,0.9,SO4
36,28,0.9,SO4
37,28,0.85,SO4
38,28,0.9,SO4
39,28,0.9,SO4
40,28,0.85,SO4
41,28,0.85,SO4
42,28,0.9,SO4
43,28,0.9,SO4
44,28,0.9,SO4
45,28,0.8,SO4
46,28,0.85,SO4
47,28,0.8,SO4
48,28,0.9,SO4
49,28,0.9,SO4
50,28,0.8,SO4
1,29,0.9,SO4
2,29,0.8,SO4
3,29,0.8,SO4
4,29,0.9,SO4
5,29,0.8,SO4
6,29,0.8,SO4
7,29,0.8,SO4
8,29,0.85,SO4
9,29,0.8,SO4
10,29,0.9,SO4
11,29,0.8,SO4
12,29,0.8,SO4
13,29,0.8,SO4
14,29,0.8,SO4
15,29,0.9,SO4
16,29,0.85,SO4
17,29,0.9,SO4
18,29,0.9,SO4
19,29,0.85,SO4
20,29,0.9,SO4
21,29,0.8,SO4
22,29,0.9,SO4
23,29,0.8,SO4
24,29,0.8,SO4
25,29,0.8,SO4
26,29,0.85,SO4
27,29,0.85,SO4
28,29,0.85,SO4
29,29,0.9,SO4
30,29,0.9,SO4
31,29,0.8,SO4
32,29,0.9,SO4
33,29,0.9,SO4
34,29,0.8,SO4
35,29,0.8,SO4
36,29,0.9,SO4
37,29,0.8,SO4
38,29,0.9,SO4
39,29,0.85,SO4
40,29,0.8,SO4
41,29,0.9,SO4
42,29,0.9,SO4
43,29,0.9,SO4
44,29,0.9,SO4
45,29,0.85,SO4
46,29,0.9,SO4
47,29,0.85,SO4
48,29,0.8,SO4
49,29,0.85,SO4
50,29,0.8,SO4
1,30,0.9,SO4
2,30,0.8,SO4
3,30,0.9,SO4
4,30,0.9,SO4
5,30,0.8,SO4
6,30,0.85,SO4
7,30,0.9,SO4
8,30,0.85,SO4
9,30,0.8,SO4
10,30,0.8,SO4
11,30,0.8,SO4
12,30,0.8,SO4
13,30,0.85,SO4
14,30,0.9,SO4
15,30,0.8,SO4
16,30,0.8,SO4
17,30,0.9,SO4
18,30,0.85,SO4
19,30,0.9,SO4
20,30,0.85,SO4
21,30,0.8,SO4
22,30,0.85,SO4
23,30,0.85,SO4
24,30,0.8,SO4
25,30,0.9,SO4
26,30,0.9,SO4
27,30,0.8,SO4
28,30,0.8,SO4
29,30,0.9,SO4
30,30,0.8,SO4
31,30,0.8,SO4
32,30,0.9,SO4
33,30,0.9,SO4
34,30,0.85,SO4
35,30,0.8,SO4
36,30,0.8,SO4
37,30,0.9,SO4
38,30,0.8,SO4
39,30,0.9,SO4
40,30,0.8,SO4
41,30,0.9,SO4
42,30,0.9,SO4
43,30,0.85,SO4
44,30,0.8,SO4
45,30,0.8,SO4
46,30,0.85,SO4
47,30,0.8,SO4
48,30,0.8,SO4
49,30,0.9,SO4
50,30,0.8,SO4
